"","X","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7"
"2484",2484,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","John V. Moore","2004-01-00","?","Ecuador","Napo: km 11.6 Narupa-Loreto road",-0.712,-77.741,259544,"Diglossa_glauca_259544_seg9.wav",0.0333333333333333,242.57512,27.317318,31.06727,1.3759685,-2.2256687,-9.202623,2.4083414,-6.8713074,-0.10950602,-2.8739111,4.5706553,-3.4944673,2.403453,-3.6840856,-0.86121327,-6.058323,3.1523454,-2.9998112,0.02885646,1.0785797,3.134363,-4.054729,1.9500437,-2.919151,-1.7907001,1.5984117,-1.2970864,-0.24392264,0.1642861,-0.9947409,1.5700663,3.854057,-0.29077286,-2.1069412,-1.8014832,0.87130165,0.24617583,6,7.94817368323206e-09,0.318345537318528,0.000177661473875998,0.0408487894552997,3.50702288363769e-06,0.000304227612252961,0.640310794138151,9.47503083766423e-06
"2485",2485,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","John V. Moore","2004-01-00","?","Ecuador","Napo: km 11.6 Narupa-Loreto road",-0.712,-77.741,259544,"Diglossa_glauca_259544_seg8.wav",0.0333333333333333,266.71152,-10.181769,-9.456699,-4.996459,-2.6230762,21.2239,-12.230778,7.207072,4.616098,-5.951314,2.6464474,2.4554064,-0.82299215,5.370709,-3.5876076,-8.84807,-0.78842723,-1.2255273,-0.4384653,-3.1499755,-0.40832305,0.84308845,3.7867458,-4.120849,2.6914732,7.856792,5.8038583,0.62203944,-0.45345038,-2.4437544,-2.062419,-3.0750115,-3.0715916,-0.33062553,4.189911,-8.4278965,-0.77442634,5,7.02629020298112e-27,1.76686371317323e-05,1.5104931516889e-07,1.73366389352105e-10,2.3938285592436e-07,0.997615360349857,9.53952532145586e-07,0.00236562645494029
"2486",2486,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Niels Krabbe","2007-04-08","09:45","Ecuador","Zamora-Chinchipe: Filo de Chumbiriatza, tepui 4.5 km SW Las Orchideas, above ""Cabañas Yankuam"", Nangaritza Valley",-4.267,-78.683,250781,"Diglossa_glauca_250781_seg1.wav",0.0333333333333333,247.96931,-11.010167,13.810713,-10.186192,5.4172816,10.520378,10.967125,-8.305873,-5.2049756,4.340755,1.1088606,5.804269,2.4589314,2.0772073,2.569944,-3.1806161,-0.32110974,2.9935045,5.1025906,-1.0190634,-0.2672174,0.75145555,-1.2388204,4.485407,-2.317788,-0.33736756,-3.9035645,-5.0424237,-1.2089761,3.4475112,0.05669549,0.7851263,2.2870135,-5.2643986,-3.6531239,-2.283821,0.7143917,1,7.57607195921131e-07,0.999995576122317,2.73491152589415e-12,6.04554052590771e-10,2.21695990547862e-08,2.97598430209713e-06,2.07879665242158e-09,6.65430501547987e-07
"2487",2487,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","","Golden-eyed Flowerpiercer","Mauricio Cuellar Ramirez (@Birding.travel)","2020-11-08","15:30","Colombia","Pava Negra Nature Reserve - Florencia, Caquetá.",1.7135,-75.7326,609576,"Diglossa_glauca_609576_seg3.wav",0.0333333333333333,251.39235,2.6598272,-0.7888282,-21.814253,-0.41389358,19.902613,-9.182464,0.18003613,2.5272164,-6.133172,10.277026,-7.5476537,-0.67175,-5.223088,-5.414274,-5.605171,2.42579,-3.0394895,0.44184974,3.102162,4.149493,-0.662253,0.59214234,-1.2904541,-1.0032675,3.0355015,-3.691737,0.21043584,-3.3399403,6.663396,-3.3426392,-1.8399558,-4.1341286,1.925333,-4.32698,-0.56651306,2.0716274,1,1.0129493024739e-20,0.762506813054161,5.29281283762971e-06,3.68873758367764e-12,1.18623019429772e-06,0.22751319972196,0.00996930900337749,4.19917378352998e-06
"2488",2488,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg8.wav",0.0333333333333333,237.4816,3.1217022,0.8635638,-5.0901856,5.3359237,20.688702,-10.157392,3.680917,-4.2964873,1.5908029,1.9708991,-3.3038635,1.5219295,1.7399628,-2.0901425,-2.2399955,1.2946844,2.3988698,-0.28747657,5.859596,0.9478246,-2.2607856,-3.843441,-1.8775247,1.5790852,10.051712,-1.51945,-4.988194,-0.9265586,-1.5868979,-2.8084908,2.593758,-0.9106047,-0.014289856,0.47521305,-0.28554535,-1.13839,6,1.75814851370582e-22,0.104178536851622,9.88136091523193e-07,0.0187453203947014,1.16944401750678e-06,5.69124311313843e-05,0.876980061563211,3.70111792228854e-05
"2489",2489,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg9.wav",0.0333333333333333,247.91823,-4.3125243,31.964144,-9.681124,-5.3622813,5.7651463,7.8988047,-5.9338465,2.4546833,7.8037534,3.2191012,3.948753,-0.5842197,1.0399681,0.8526424,2.0822933,2.3687491,-0.88255364,0.47741812,-2.3856246,0.96984977,-0.29217252,-0.86855614,1.5912166,0.0056674294,-1.8552095,-1.5037574,0.44300804,1.5079318,0.8605527,-1.0466992,2.1489694,0.56302243,0.40917206,-0.2200489,-0.9950905,0.82200974,1,1.8386439852074e-07,0.999552108323403,6.16836153886455e-11,2.50844991132082e-08,5.35081559491038e-11,1.53737570124012e-07,0.000447515908299627,1.2966637197233e-08
"2490",2490,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","","Golden-eyed Flowerpiercer","Andrew Spencer","2010-08-05","12:30","Ecuador","La Guatemala, along the Rio Zuñag, Tungurahua",-1.4009,-78.187,61391,"Diglossa_glauca_61391_seg3.wav",0.0333333333333333,307.2699,12.620245,-39.717926,-7.290772,6.05047,7.155506,6.392239,12.455554,3.21184,-10.277205,-11.157257,3.647203,-0.58319265,-0.31412053,14.266162,-0.33086076,8.662581,-2.7688522,8.404677,4.919122,2.352215,-4.4552703,3.6740942,-3.7351854,-0.63102645,-2.2670352,-2.4734757,7.047469,3.4713938,7.1020393,3.4348073,-2.1895108,-8.491485,9.458881,5.276944,-5.1595173,-0.63188875,7,1.50695381014056e-95,3.56349024417401e-61,6.59003925923148e-11,2.30235042585109e-29,3.813889358741e-09,1.26909617979992e-06,9.08142034418014e-07,0.999997818881999
"2491",2491,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","","Golden-eyed Flowerpiercer","Mauricio Cuellar Ramirez (@Birding.travel)","2020-11-08","15:30","Colombia","Pava Negra Nature Reserve - Florencia, Caquetá.",1.7135,-75.7326,609576,"Diglossa_glauca_609576_seg2.wav",0.0333333333333333,246.7825,-11.169075,23.818367,-13.270176,-5.224589,9.363184,-3.2271664,-2.9621415,1.4924036,0.08144576,5.2747936,1.4084237,-0.16978951,-3.3833175,1.6838628,-2.095519,-0.38456565,0.35769254,1.766378,-2.287675,0.014137996,-3.2215326,-0.23453556,-1.7956053,0.6122766,0.03257172,-1.3115559,2.8787436,-0.054900896,0.66947,1.4679103,-0.4644829,-1.1400561,-4.5962887,-2.3108425,1.894783,-3.6355278,1,3.18658216180379e-07,0.999783627563204,8.57998420178997e-08,9.99333396571322e-05,4.22729331098115e-09,2.95297255244211e-06,0.000111006554154645,2.07088507918104e-06
"2492",2492,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","","Golden-eyed Flowerpiercer","Mauricio Cuellar Ramirez (@Birding.travel)","2020-11-08","15:30","Colombia","Pava Negra Nature Reserve - Florencia, Caquetá.",1.7135,-75.7326,609576,"Diglossa_glauca_609576_seg1.wav",0.0333333333333333,281.68948,-27.462868,19.502195,-5.035072,6.3884134,-3.8482335,6.362268,-6.0383186,-4.1797404,6.530673,-8.161836,4.918491,-1.1075753,0.96344274,1.7986717,-0.7304362,2.0502868,-0.83664906,-0.09919083,3.8808455,-1.3011358,-1.105478,-0.33713084,1.4201224,-2.5989943,1.630394,-3.4059148,-4.0979986,0.57384574,-2.7650192,1.3144977,7.3470783,-3.479693,-1.17272,-4.6182547,5.198986,1.5466757,1,0.00149418712983432,0.998338576160629,1.35522968875121e-12,8.92074159430772e-20,7.37737035276261e-08,0.000167136934949399,3.34165129595657e-12,2.59961853860219e-08
"2493",2493,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","","Golden-eyed Flowerpiercer","Mauricio Cuellar Ramirez (@Birding.travel)","2020-11-08","15:30","Colombia","Pava Negra Nature Reserve - Florencia, Caquetá.",1.7135,-75.7326,609576,"Diglossa_glauca_609576_seg5.wav",0.0333333333333333,238.02692,-2.4239,-0.6417374,-9.278423,12.771824,16.17761,-2.3842213,7.0848446,1.8781924,1.2201517,-0.31989914,2.9249046,1.3534601,6.451783,1.0916957,0.25814474,0.9859506,-3.2893422,0.019902872,3.17334,4.0148716,4.615212,-0.22137085,-4.4288344,2.1290934,5.060547,1.8793627,2.4376128,-0.26091537,-0.21350385,2.8458433,-0.3942101,2.8099627,1.976326,0.7237582,1.4893818,-0.1400497,6,5.59400442125809e-23,0.0470451820800985,1.3125478306429e-05,0.466600809032892,1.17997116511804e-05,0.000314798868226491,0.485726507993105,0.000287776835720062
"2494",2494,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","","Golden-eyed Flowerpiercer","Andrew Spencer","2010-08-05","12:30","Ecuador","La Guatemala, along the Rio Zuñag, Tungurahua",-1.4009,-78.187,61391,"Diglossa_glauca_61391_seg4.wav",0.0333333333333333,278.58856,0.6255667,-44.474026,-4.0920587,9.569651,18.360283,-7.8819876,14.28216,4.585715,4.652881,-13.657494,1.8990103,-5.5904117,-0.6099388,7.247162,7.7541447,2.4498672,3.6872842,5.9403443,-5.120122,6.161883,2.0674403,-0.062469818,5.557008,3.819523,1.9396586,-5.0038285,-2.74553,3.3829885,3.5381393,2.8414218,1.0096643,1.0146914,5.299635,0.9764013,-6.44796,-1.4157144,6,1.26415634878208e-91,5.41432660422656e-33,0.0021273082560683,1.46449653548491e-10,3.68406194023903e-06,0.00168534234020611,0.519506847051606,0.476676818143731
"2495",2495,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","","Golden-eyed Flowerpiercer","Andrew Spencer","2010-08-05","12:30","Ecuador","La Guatemala, along the Rio Zuñag, Tungurahua",-1.4009,-78.187,61391,"Diglossa_glauca_61391_seg5.wav",0.0333333333333333,212.05345,15.709936,32.7419,9.415906,-5.5409927,9.128237,3.632155,0.015430928,-1.1119709,2.4191825,-0.6207262,-3.7575634,-2.5558684,-2.7341793,0.7737775,-0.35546762,2.096485,-0.78857267,-0.05292462,-1.0708736,-1.29505,-0.8497306,1.0544971,1.8116229,-1.2323684,0.4082692,4.5606756,-1.0927123,-0.087796174,-0.2164473,2.840735,2.5901365,3.187273,-0.5480709,1.0586715,1.5165615,1.4182876,3,3.35106074116355e-08,0.000291052772282754,1.78394488960266e-06,0.999579815806881,5.29167103441017e-10,4.02231857258035e-09,0.000127268009516357,4.14043377152e-08
"2496",2496,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","","Golden-eyed Flowerpiercer","Mauricio Cuellar Ramirez (@Birding.travel)","2020-11-08","15:30","Colombia","Pava Negra Nature Reserve - Florencia, Caquetá.",1.7135,-75.7326,609576,"Diglossa_glauca_609576_seg4.wav",0.0333333333333333,266.34412,-10.836272,-21.586075,-3.369641,0.739954,16.459528,6.773901,6.487552,-2.5663662,3.1417055,-3.6864502,-1.9395161,-3.3355467,1.3943014,2.2718234,1.5436887,5.006236,-0.30480358,-1.4355617,-4.770164,-3.414084,1.7238703,-0.15682344,2.516893,-1.292041,1.5734543,-0.64920866,3.1744962,-0.27839696,2.7990625,-0.48317847,-0.7447504,-5.1408796,0.3825264,3.9426594,-1.4383678,-1.1532607,6,3.57781447598306e-26,7.54654529118788e-12,0.000256575231783969,0.0286633449077659,1.06428241173519e-05,0.000728716392048513,0.968465168702555,0.00187555193418444
"2497",2497,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg1.wav",0.0333333333333333,253.48563,-1.2489289,29.339838,-11.300574,-9.278188,7.7554746,6.8696933,-3.740986,1.2251359,8.061902,-1.9000255,1.1062648,1.5992026,-0.5626349,-0.6570154,-1.68352,-1.8998232,3.6672695,2.1184704,-3.8536599,-1.9659133,-2.1156514,-1.941601,2.090471,-2.191265,0.63144064,0.9968244,1.7619699,-0.22390096,0.2118431,0.333678,0.3137011,2.5685813,-0.5164318,0.10788727,-0.37146187,1.2257557,1,8.24573207224251e-07,0.999987240541176,2.37148543842758e-10,6.4902029109301e-09,1.04751829302141e-10,3.20058033715977e-07,1.15662089812118e-05,4.17864994183376e-08
"2498",2498,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg10.wav",0.0333333333333333,250.77655,13.044677,3.8457816,-13.678423,-9.291687,20.765629,-9.399467,5.022147,-0.094561495,-1.2197654,2.0591323,-5.4648385,2.2463136,-0.32520136,0.50652355,-4.473238,1.865125,4.060819,4.5566854,-5.042166,-2.0660417,-2.3459256,-0.77005655,-0.09968628,1.23695,8.301351,-5.0174685,1.8756928,2.1690176,-0.39840811,-5.3459554,0.80583787,-5.269636,6.652544,4.4930296,-3.303173,0.7474775,6,2.31650351116997e-27,0.00177022836819233,2.10307901051508e-08,5.16694020087444e-07,2.52584196767001e-07,0.0335000867944675,0.96453680363725,0.000192090891083076
"2499",2499,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Andrew Spencer","2011-08-16","07:00","Ecuador","Condor Mirador, Zamora-Chinchipe",-3.6412,-78.3995,86355,"Diglossa_glauca_86355_seg3.wav",0.0333333333333333,259.21338,14.922417,23.81531,-16.323643,-9.456731,3.5342534,14.9088545,-10.333406,10.053772,-1.6595608,7.7323217,1.831495,-0.2223878,-2.2584262,1.2100658,2.450708,0.27858654,0.10499682,0.2030185,0.021378119,2.4057639,-2.639009,-0.7080465,-2.7746964,-0.61094975,-0.8207294,-1.2079568,1.3826399,-0.15775871,1.0963942,2.8289158,2.3769915,1.2950958,-1.5792828,-0.25664616,2.49642,2.7020535,1,1.9407561226489e-10,0.843713312094167,2.1880688415744e-10,1.7404720230399e-13,6.66799825135029e-11,0.000705655036231218,0.155580007227546,1.02516231721231e-06
"2500",2500,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg2.wav",0.0333333333333333,278.00146,2.9682727,-21.202871,-16.63895,5.5360675,27.427279,-9.37751,10.818126,1.8629477,0.752831,-5.205757,-3.705125,-2.1850545,7.2429304,3.5570784,-1.7136557,-3.4188898,-1.9187015,5.6959023,-1.1766354,6.654824,-7.528815,-8.628262,-2.1307137,4.2435303,3.5172226,-2.614848,-3.7828083,-2.3042636,-1.0807079,-4.8675475,2.265814,-0.513157,2.0359917,7.9181714,-0.9206581,0.31422913,7,4.27413820927972e-53,1.05203307088345e-14,9.60805929787511e-09,4.03359029371689e-16,5.91600971419857e-07,0.027092597821913,0.141443174293434,0.831463626675613
"2501",2501,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg3.wav",0.0333333333333333,260.5132,-5.185153,-6.8201346,-19.953522,-0.9427428,26.445187,-7.905632,9.110427,7.920917,-7.880425,-0.11979342,-0.41957185,-0.4662106,-4.5339136,4.6240726,-7.715158,-1.8670105,3.476097,-1.0237899,2.2750676,2.5734487,-2.8431358,-2.2579746,2.8194776,-0.6908251,7.9356613,3.981794,-5.247737,2.011582,-4.1477957,-7.909495,-0.6387534,-1.0785146,0.543417,1.0690107,-3.796692,-1.524612,6,1.24717510683027e-46,5.40760387741183e-08,1.15510778048757e-08,6.03955338364582e-08,4.14261700071016e-07,0.0119325034951611,0.983291905786087,0.00477505043440031
"2502",2502,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Andrew Spencer","2011-08-16","07:00","Ecuador","Condor Mirador, Zamora-Chinchipe",-3.6412,-78.3995,86355,"Diglossa_glauca_86355_seg4.wav",0.0333333333333333,216.56079,18.76137,19.229057,-15.330599,-3.768072,14.597132,3.682697,-1.5159872,10.473133,-1.692989,9.782419,0.90302885,3.376599,1.35312,0.49103776,5.1029744,1.4596688,-3.417801,4.3139386,-1.5380605,2.1040173,-1.8592528,1.9015288,-4.1359105,1.2796052,2.221585,-1.0274384,5.690349,-0.9498859,1.8231258,1.1352792,-0.28375053,0.3872589,-0.97639656,2.2533827,0.3262825,-0.80707014,6,3.08821170658083e-16,0.243077197533788,3.58860659811686e-10,2.79912671515806e-08,7.49825892321212e-10,2.44374857984366e-05,0.756897248361099,1.08751935744854e-06
"2503",2503,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg7.wav",0.0333333333333333,246.32962,-4.6436243,35.51524,-9.1622715,-6.3872504,6.2303443,8.084972,-3.467552,-0.64306104,6.2255406,-2.1713326,1.5777743,1.8766874,1.0089915,1.1063216,-1.0195143,3.372976,-0.51227623,0.72571826,-0.57797325,0.16183569,-1.0227069,-0.5272366,0.33868578,0.46245873,1.3367624,1.4130737,2.397423,-1.1176791,0.0946119,0.49829707,0.5150571,0.6856142,-0.6559315,-1.9255629,-2.4257603,0.04697317,1,8.71247621130772e-07,0.999996405646965,5.09946690251928e-11,1.14091966450744e-08,4.71311262919802e-11,6.94097628184729e-08,2.63647980154087e-06,5.70852633906397e-09
"2504",2504,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg6.wav",0.0333333333333333,249.89018,-6.346044,-15.647413,-9.62183,5.1826205,18.950102,-10.135276,-2.7076986,6.514266,-2.8132193,-0.2834463,-6.87685,4.7741838,2.8847468,-7.0945153,-10.561087,4.074102,5.6481404,-0.6205887,0.56893027,-1.248729,-0.13447052,-5.640657,-0.9208096,-1.4375882,9.036064,3.4774091,-4.3557425,3.2708032,0.17685059,2.298805,-7.568884,-4.144205,1.3796577,3.5818572,1.8242359,-0.13674259,6,1.05507354037366e-32,0.00144743310643868,3.47953289372843e-09,8.3160049905348e-11,9.30737441237812e-07,0.0289740810824355,0.969531781457552,4.57700534380189e-05
"2505",2505,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg4.wav",0.0333333333333333,251.45178,4.561804,27.517965,-4.1120005,-4.498644,2.2604914,5.5494437,-6.064063,-1.3384343,3.524387,7.432106,-2.1685495,-0.8599716,-0.35069054,3.7363253,-0.3965926,4.986053,1.031656,3.239298,-2.4683745,2.0735888,0.3137177,-0.5921369,1.914889,1.128555,0.49180743,1.0692748,1.8129293,-1.0816746,0.7692378,1.5853117,2.230729,1.5538406,-3.7080193,-1.0719299,-1.790411,-3.636289,1,6.92544109472209e-07,0.977320733361623,1.12663583355191e-08,0.00262051467201094,2.06968736515638e-08,2.60031852006574e-06,0.0200545282004127,8.98940090174546e-07
"2506",2506,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Mitch Lysinger","2003-09-00","?","Ecuador","Napo: Narupa",-0.731,-77.785,261131,"Diglossa_glauca_261131_seg5.wav",0.0333333333333333,266.83105,7.1486287,-16.120117,-16.041054,-2.62114,18.200758,-5.8538113,13.487611,3.7203312,1.6762435,0.5924521,-2.3950598,1.6931617,-5.7498775,-1.1634493,-0.0027264792,2.3213952,1.9757465,5.546761,1.8623294,0.68086666,0.11741119,2.7722974,-1.2915949,2.8884814,3.3425856,-1.4245685,2.8120632,-0.22709726,2.6742241,-1.5679842,-4.981841,-3.2702847,-0.29054832,2.2595277,-1.3788605,-1.6435399,6,2.68768992206238e-43,4.50714070175383e-08,3.32175024522767e-06,0.00299223375663764,2.16298329623121e-09,7.7567052108309e-05,0.996918911267258,7.91893935999509e-06
"2507",2507,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","Andrew Spencer","2011-08-16","07:00","Ecuador","Condor Mirador, Zamora-Chinchipe",-3.6412,-78.3995,86355,"Diglossa_glauca_86355_seg6.wav",0.0333333333333333,234.87148,21.877855,16.33458,-11.403637,-1.4712491,9.567998,0.34464484,2.3770888,1.4188701,-8.655686,7.0928297,3.9779325,-1.9281944,6.2084894,-3.6857913,-0.09578402,-3.5858605,-0.020588238,3.3656929,3.591856,-2.2404587,0.5860228,2.865432,-3.9285002,2.439569,-0.5560213,-1.7101363,1.468513,-1.47083,1.9800339,0.262691,0.27478844,-0.1306926,-5.3497486,2.6189651,1.1746082,2.1503673,6,9.50759316614636e-12,0.00327865461490589,2.12261137243801e-07,0.000182357782685334,6.08290704160126e-08,0.000471922365555703,0.996051825562987,1.49665741470199e-05
"2508",2508,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","John V. Moore","2004-01-00","?","Ecuador","Napo: km 11.6 Narupa-Loreto road",-0.712,-77.741,259544,"Diglossa_glauca_259544_seg1.wav",0.0333333333333333,266.54272,3.319467,4.568625,-20.469889,-12.408458,9.840722,-13.975674,4.5587583,5.4765177,-7.512283,13.060093,-2.2861118,2.9478893,1.7669657,-5.611644,0.46333522,1.1187713,-3.7581043,4.1952434,-0.39919177,4.179725,-6.1575046,0.7626648,-1.242954,3.072935,5.04585,0.29557267,3.2228825,1.3137571,-2.2266848,0.6763582,8.317143,-1.4104651,-4.12405,-1.7349739,-1.8074512,0.4877392,1,1.49305255428136e-15,0.602460224030942,9.23044722378754e-11,2.66253138652604e-19,5.2564118896699e-10,0.39752363676107,1.00557194647889e-05,6.0828705754598e-06
"2509",2509,"Diglossa","Thraupidae (Tanagers and Allies)","Diglossa_glauca","tyrianthina","Golden-eyed Flowerpiercer","John V. Moore","2004-01-00","?","Ecuador","Napo: km 11.6 Narupa-Loreto road",-0.712,-77.741,259544,"Diglossa_glauca_259544_seg3.wav",0.0333333333333333,254.42647,20.650661,30.04173,6.7043595,-6.5412693,-13.76165,8.760309,-7.314353,4.5270157,1.1641667,4.235094,-4.694361,2.0115762,-2.5097213,-0.8035014,-2.255504,0.11080682,-1.5062653,0.064732686,1.8128207,-1.334418,-0.74968994,-1.104094,-2.3021295,-2.1263764,-1.880681,1.707744,-0.29812795,-0.5810234,0.24409133,0.7240142,2.6995502,-0.1561588,-0.09435463,1.3097582,1.4542828,-1.8297908,3,5.46439002385557e-09,0.107844512970364,0.000399638981846243,0.720358547084986,4.72338332586547e-07,0.000863929354421026,0.170497119862942,3.57739427204174e-05
