"","gen","family","species","sub_species","common_name","recordist","date","time","country","location","lat","lng","bird","file_name","weights","PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","PC11","PC12","PC13","PC14","PC15","PC16","PC17","PC18","PC19","PC20","PC21","PC22","PC23","PC24","PC25","PC26","PC27","PC28","PC29","PC30","PC31","PC32","PC33","PC34","PC35","PC36","PC37","gmm_cluster","gmm_prob_0","gmm_prob_1","gmm_prob_2","gmm_prob_3","gmm_prob_4","gmm_prob_5","gmm_prob_6","gmm_prob_7","oscine_group"
"26064","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Jeremy Minns","2004-08-08","10:39","Brazil","São Gabriel da Cachoeira, Amazonas",-0.1334,-67.0834,105902,"Ornithion_inerme_105902_seg2.wav",0.0117647058823529,298.38318,29.528952,-14.100935,-12.031802,27.626068,-35.352985,-3.4280808,-1.6801426,2.0383818,-8.390845,-16.334686,9.584361,-8.975447,-4.9497027,-3.0117762,-6.3257008,1.964,0.35163653,7.247299,-0.5351108,-1.7344359,-0.6970258,1.1084421,0.51671433,-3.3537278,2.7815711,-4.3760667,-3.3464963,-3.057392,-2.6517177,-1.9300784,4.556395,3.403127,2.4597511,-1.667409,2.591732,5.2055717,5,1.73551730062009e-35,1.33761338148541e-13,6.6868833882922e-12,4.80304226129611e-45,5.10880580155263e-17,0.997319677768488,0.00268032222468852,9.22497518404633e-16,"Non-Oscines"
"26065","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Alexandre Renaudier","2009-11-05","?:?","French Guiana","Reserve Naturelle des Nouragues, saut Parare",NA,NA,44156,"Ornithion_inerme_44156_seg7.wav",0.0117647058823529,247.71294,32.427216,10.703073,10.684182,18.454857,-21.829243,-2.515938,-3.1818664,-1.4952807,-1.9700936,-12.736469,3.3937783,-5.9395876,-1.6101425,-0.043774035,-1.5127926,-2.9636915,4.875315,11.4192,-3.5372715,-4.511586,1.6190246,5.3886857,-3.0102036,-3.0587904,-0.72767574,4.476809,-5.205543,1.0863506,-1.5414953,-0.5471715,-3.8040717,2.9725456,0.88253975,-2.4150953,0.2296238,6.165834,5,5.29749850734475e-21,7.35108567670644e-08,0.0434619075444917,8.01400613133389e-20,1.93043151785124e-09,0.956433107668057,0.000104860759996752,4.85861692693273e-08,"Non-Oscines"
"26066","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Roger Ahlman","2011-08-12","10:30","Ecuador","Puerto Minero, Cordillera del Condor, Zamora-Chinchipe",-4.0406,-78.6323,93383,"Ornithion_inerme_93383_seg7.wav",0.0117647058823529,238.73921,12.197715,-9.325667,1.7951405,34.058834,-12.317677,-4.3607655,-13.661187,7.987054,0.5920368,-7.5618753,-0.44606116,-0.47117922,-2.7837687,-5.114224,1.3406847,2.6077137,-1.7169539,4.1040277,0.20799993,-4.7461514,-2.0073488,0.12025436,-3.4993613,-1.8129152,-1.2883114,5.3254013,-2.3807855,-2.6976511,2.8225062,1.3856165,-4.80621,-1.3086023,-1.9152889,2.0951986,-3.6795845,2.6374876,2,2.98969246383067e-30,7.2978033116863e-05,0.983316246624516,9.6887423264897e-09,4.37846195932123e-09,0.00462480658242799,0.0119856137582681,3.4093446514191e-07,"Non-Oscines"
"26067","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Guilherme Melo Becher","2022-11-13","09:30","Peru","Waqanki Lodge",-6.0745,-76.9755,771386,"Ornithion_inerme_771386_seg1.wav",0.0117647058823529,291.54547,18.32299,-6.726959,-3.391433,38.061607,-35.39359,0.82131946,7.474846,5.686657,-5.757648,-13.495473,13.151276,-7.356586,1.6359138,-2.3460276,-3.961166,-2.886568,-0.23991185,-3.1473582,4.0828295,8.723875,-1.5065459,-3.9050329,-2.893146,2.4048464,2.9667437,-9.172074,-0.5467979,-2.2117262,0.29586646,1.0624757,4.6059456,7.635371,-3.5472946,3.4316711,2.6862698,5.0648775,5,2.09364750333062e-33,8.81001428466704e-13,1.12865861092475e-24,2.60967494197169e-64,5.39692903482012e-24,0.999999992890629,7.10848664736436e-09,1.54887343928432e-18,"Non-Oscines"
"26068","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Roger Ahlman","2011-08-12","10:30","Ecuador","Puerto Minero, Cordillera del Condor, Zamora-Chinchipe",-4.0406,-78.6323,93383,"Ornithion_inerme_93383_seg6.wav",0.0117647058823529,241.27469,12.471739,-8.429564,2.825647,26.273136,-14.048685,-2.6919608,-14.788627,7.923196,-0.19687401,-5.4816523,-3.3708448,-1.0829477,-5.516158,-1.109826,3.8834765,-0.8365895,-4.776883,3.2433944,-4.0286536,-3.8235872,-0.01504808,2.0676413,-4.995297,-3.4009874,-2.6112862,9.352078,-6.5298715,-2.8847742,-1.6738943,1.4621875,-6.6465554,-2.0910702,-0.17912102,-0.05809307,-2.699314,1.4440738,2,1.46232985091644e-28,5.07929389413907e-08,0.999389140750135,1.47457500521508e-12,2.77117966259808e-10,0.00061064820839021,1.24071781902727e-07,3.58981586866414e-08,"Non-Oscines"
"26069","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","John V. Moore","2005-05-00","?","Ecuador","Orellana: Laguna Añangu ('Napo Wildlife Center'), s-bank Río Napo",-0.523,-76.438,258675,"Ornithion_inerme_258675_seg1.wav",0.0117647058823529,258.74472,-8.076447,5.899603,-6.714859,33.173817,-10.409712,-0.88602364,14.101693,-2.142354,-1.2797717,-1.6245122,7.201367,-3.3074472,4.338123,4.9392767,-4.526343,-7.083233,-3.594668,-2.3243496,0.813067,-0.022838354,-3.8531964,-2.3256063,2.332032,0.8159328,-6.8810687,-2.3338308,-0.50173926,2.369744,-0.08443815,1.3182436,-6.120851,-3.088803,0.25679398,4.796494,-4.050783,0.36734927,1,4.47624856523893e-16,0.998320319766249,2.04210989692914e-20,3.3224726221062e-24,2.82307084193527e-09,0.00167967285700988,2.97225706186153e-09,1.58141120100159e-09,"Non-Oscines"
"26070","Ornithion","Tyrannidae (Tyrant Flycatchers)","Ornithion_inerme","","White-lored Tyrannulet","Jeremy Minns","2004-08-08","10:39","Brazil","São Gabriel da Cachoeira, Amazonas",-0.1334,-67.0834,105902,"Ornithion_inerme_105902_seg3.wav",0.0117647058823529,297.804,22.738277,-14.202124,-0.35776326,31.08679,-34.494343,-4.0574527,-1.4297607,4.797605,-7.474944,-15.44495,7.1965475,-14.5516,0.5526611,-4.267918,-5.2428455,0.40427545,1.9234732,7.3300104,1.8261368,2.953868,-0.03437977,0.28680095,-0.11460518,-1.3409382,4.4431305,-7.305988,-3.1742642,-2.9210815,-2.4662442,-0.6850256,3.4246213,4.9078608,-1.3935909,4.1451197,0.30070686,3.5008452,5,5.39278268053494e-38,4.80774328934831e-16,1.91432594045863e-14,2.14632392866307e-50,6.14889347316253e-20,0.999172404743239,0.0008275952567418,4.65718248227493e-17,"Non-Oscines"
"26521","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","validus","Crested Becard","Jeremy Minns","1997-12-06","06:43","Brazil","Ubatuba, SP. Corcovado",-23.4727,-45.1892,82328,"Pachyramphus_validus_82328_seg4.wav",0.024390243902439,205.71002,23.688656,-1.9792783,11.851674,-1.6010298,8.911203,-1.0359386,2.8968093,-1.6124855,1.5390236,1.4996088,3.8149316,-3.6498396,-0.07370604,-1.0486013,1.3006779,-1.4287678,0.753427,1.2093238,1.2976824,-0.6368635,-3.6865113,4.7467356,-1.0055901,6.7774725,-2.327155,0.60349447,-0.40751004,-1.5323406,-0.09235181,-0.6259524,-1.8040823,-2.282434,-0.120845795,-0.16259003,1.5979633,-1.5642152,3,1.56006223601345e-19,1.52232884965002e-06,0.237733528680545,0.761733653261726,0.000210929704794816,2.14206384868557e-07,0.000316613834729928,3.53798297323923e-06,"Non-Oscines"
"26522","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","Gabriel Rosa","2014-10-15","11:09","Brazil","Parque Estadual Mata dos Godoy, Londrina - PR",-23.445,-51.253,199154,"Pachyramphus_validus_199154_seg1.wav",0.024390243902439,249.01317,54.45067,-7.2004247,8.136351,-5.583958,-16.078894,-0.89512116,-0.7123617,0.18906648,2.213446,-2.5848587,-2.5884345,-1.5069602,3.626578,-3.152916,1.8237847,-3.4290488,1.5666088,0.043955155,-0.9173882,-0.17029855,1.1794841,-0.84288347,-1.5518539,2.6896865,-5.5762935,-2.4751668,0.04872547,-1.6552576,3.8596113,2.5963318,-4.7151,-3.0324612,0.28795052,2.7950583,1.2950516,0.00385198,6,1.69192680646562e-26,1.96164614946682e-13,6.20731279677329e-06,1.17881979018909e-05,6.01066843843162e-08,3.42770196008973e-05,0.999938042703421,9.62465940102326e-06,"Non-Oscines"
"26523","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","validus","Crested Becard","Jeremy Minns","1997-12-06","06:43","Brazil","Ubatuba, SP. Corcovado",-23.4727,-45.1892,82328,"Pachyramphus_validus_82328_seg5.wav",0.024390243902439,226.72278,27.253925,7.94088,5.202642,-2.8214455,2.2193959,2.7323651,-3.1128414,1.0065448,3.9560711,-1.9854965,-0.9660697,-7.9890633,4.5664606,1.6144774,1.8678833,2.6561177,-3.2028918,-1.1719111,-1.1009398,-4.250067,1.5122721,1.4683801,-1.3511748,1.9561002,0.08655451,-1.7704566,3.6680367,-1.3281026,-1.1349859,-0.9793189,-2.295759,-2.2105758,-4.391554,-1.2497911,5.1337986,1.7408233,6,4.39998307301362e-12,4.07579356677909e-13,0.00181849424372272,0.0978098238014558,3.78192266811183e-05,6.56434520706442e-05,0.900079343896011,0.000188875375253342,"Non-Oscines"
"26524","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","validus","Crested Becard","Jeremy Minns","2002-12-31","09:20","Brazil","Cunha. Sítio Paraitinga",-23.0501,-45.1167,82330,"Pachyramphus_validus_82330_seg8.wav",0.024390243902439,217.30717,30.918758,-8.932387,4.5158553,-6.323071,9.27293,-6.5693235,2.4246542,1.3244413,-1.3349463,1.5300572,-0.18949646,-2.362358,5.0225277,1.3684124,4.257411,-1.9924021,2.233104,-1.2268397,-0.72357494,-2.8236482,-6.101623,2.9065835,2.6083636,9.381007,-0.81969744,-0.21318182,4.0372643,-2.8563828,-2.3228498,-2.8225746,0.79287505,0.5256723,-4.161392,-0.014187336,2.917839,-0.6351226,2,3.38335290092713e-27,8.52911498285759e-20,0.999971104873801,1.91130333396993e-08,2.87168764419218e-05,1.01478880127472e-07,7.86340977905856e-09,4.97944339746873e-08,"Non-Oscines"
"26525","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","validus","Crested Becard","Jeremy Minns","1997-12-06","06:43","Brazil","Ubatuba, SP. Corcovado",-23.4727,-45.1892,82328,"Pachyramphus_validus_82328_seg7.wav",0.024390243902439,226.67416,21.165071,11.56747,9.660843,-2.1095965,0.9015512,0.90212506,1.2862971,-0.66192925,4.708888,1.4018393,0.6933041,-5.947331,4.279667,1.1867266,3.6760356,0.81911343,2.0892055,-1.9560437,-4.6988807,-2.2886248,-0.8668167,0.5435034,1.3003733,5.437658,-0.6167125,-3.506942,1.3880695,-0.39753094,2.7422419,0.432583,-0.90446544,1.0535743,-4.1926136,0.6668587,6.603363,1.7116406,3,9.36099356357618e-11,4.31758084824089e-12,0.0002816184991279,0.978550880881714,1.40055505446272e-05,3.60574234225487e-06,0.0211441265918791,5.76263646599889e-06,"Non-Oscines"
"26526","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","Gabriel Rosa","2014-10-15","11:09","Brazil","Parque Estadual Mata dos Godoy, Londrina - PR",-23.445,-51.253,199154,"Pachyramphus_validus_199154_seg2.wav",0.024390243902439,266.29993,43.940342,-19.879513,16.029758,-11.020473,-17.106012,1.7154579,0.060590655,-3.5138884,-0.48008975,3.4818723,-0.50925285,-0.19762251,4.870694,-2.605264,2.2810144,-4.3982224,-0.40217364,3.4146345,-3.762205,-0.6207713,-2.0567398,2.178532,2.8562667,2.07602,-0.3787181,-0.23983383,0.19287027,-1.0759242,1.9949803,-4.8327055,-5.2770076,-2.8458457,-5.3153744,2.3226285,4.129551,0.09412813,5,8.90169834219842e-22,2.26023087309643e-27,0.0598645886440195,2.76259606104198e-08,0.00501945059541528,0.521721481532703,0.356558272447491,0.0568361791544122,"Non-Oscines"
"26527","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","Gabriel Rosa","2014-10-15","11:09","Brazil","Parque Estadual Mata dos Godoy, Londrina - PR",-23.445,-51.253,199154,"Pachyramphus_validus_199154_seg3.wav",0.024390243902439,278.45938,53.525562,-23.810389,5.3531437,-5.8175263,-28.042942,-2.0111742,-4.8140397,4.2386007,2.4701915,-1.8690301,-3.7060852,5.323614,2.6477592,-1.8861246,0.64393926,-3.8164177,1.1695265,2.7642593,-2.5162375,-4.51586,1.689662,0.9236595,0.38046417,-0.73397,-2.175409,0.0088994745,4.8430758,-0.6475707,0.77098596,0.07771071,-4.8986974,-1.2852668,-3.080265,-0.12933731,3.023634,1.361917,6,1.82259121990426e-39,8.09963746862411e-27,1.0125018590478e-05,1.78506568740168e-09,7.76641476339476e-09,5.25414466350962e-05,0.999934480871538,2.84311175909043e-06,"Non-Oscines"
"26528","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","validus","Crested Becard","Jeremy Minns","1997-12-06","06:43","Brazil","Ubatuba, SP. Corcovado",-23.4727,-45.1892,82328,"Pachyramphus_validus_82328_seg6.wav",0.024390243902439,205.37256,39.035854,4.730117,13.079358,-9.066041,-0.5805585,-1.9137982,2.8506181,-3.01886,-0.81215584,0.16135456,4.806466,-7.5859323,4.8946238,-2.459096,1.1127489,-2.9295886,-1.2424798,1.5766541,0.08118003,-4.7311306,-4.1725883,7.5031586,0.24411575,6.095659,-4.102509,-0.17447443,-0.13705537,-1.3542111,0.26702347,-0.5029459,-0.94162333,-1.7125912,-3.9403448,-0.10378313,3.1092262,-1.7733572,2,9.62508537185428e-16,3.31717165886592e-17,0.996795570346056,0.000315676507853585,0.00286325440321569,5.24020273083801e-06,7.41144278197606e-06,1.28470973600628e-05,"Non-Oscines"
"26529","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","validus","Crested Becard","Jeremy Minns","2002-12-31","09:20","Brazil","Cunha. Sítio Paraitinga",-23.0501,-45.1167,82330,"Pachyramphus_validus_82330_seg9.wav",0.024390243902439,210.46584,40.799915,3.8490443,6.8476224,-7.010778,8.990264,-4.144573,5.5615983,-0.5078941,1.8174005,-2.058426,-0.6139708,-3.4953134,5.7866554,0.29856223,2.3064334,-2.8586514,1.2360406,0.072716214,-1.1975466,-3.024376,-1.2073872,1.3950131,1.187372,4.2130084,1.4385954,-1.3052224,1.9142883,-1.7749275,-2.654395,-4.7031054,-2.7222934,0.014950395,-4.68556,0.86334944,3.1676083,-2.1109905,3,4.86016228300321e-26,4.08751219647245e-17,0.0012191029925885,0.921130475281508,3.88726555682435e-08,1.79244424993469e-07,0.0776485377584385,1.66585038461312e-06,"Non-Oscines"
"26530","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","validus","Crested Becard","Jeremy Minns","1997-12-06","06:43","Brazil","Ubatuba, SP. Corcovado",-23.4727,-45.1892,82328,"Pachyramphus_validus_82328_seg3.wav",0.024390243902439,195.68048,41.33776,17.033312,17.074015,-5.1790376,-0.66547775,5.9781694,0.7250891,-3.7002969,1.4591433,0.7139403,2.792681,-6.9677906,-0.9706852,-1.0465537,1.3613344,-2.8168097,2.3111477,-2.1754026,-0.92151964,1.5308571,-1.1696073,4.6920085,-0.4100945,6.9071264,-1.830765,-0.41637072,-0.8700985,1.9883189,3.7956238,0.34579426,1.2427738,-2.3279438,-0.791914,0.26843786,4.064911,-2.0062175,2,5.65843374118449e-08,2.21417386450253e-07,0.809368550481566,0.186725880802533,0.00370746247370166,7.92237461539123e-07,0.000191693124266806,5.34287874457911e-06,"Non-Oscines"
"26531","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","validus","Crested Becard","Jeremy Minns","1997-12-06","06:43","Brazil","Ubatuba, SP. Corcovado",-23.4727,-45.1892,82328,"Pachyramphus_validus_82328_seg1.wav",0.024390243902439,200.53041,33.697033,9.845303,13.645286,-0.6892547,3.5939152,1.944312,0.47153464,-0.30349073,1.055718,2.4037979,0.9773341,-3.0791304,0.7527052,-2.4458177,0.8068219,-1.6921766,2.7320342,0.26401198,1.4238715,-2.6640108,-0.6859679,5.150063,1.443654,3.384878,0.013396085,-0.21655108,-0.023662996,0.9605684,1.4800227,-1.6395371,-1.0782868,-2.2320187,-2.4901257,-0.02605009,2.9966946,-2.1764746,3,4.99725651332564e-16,8.22134119421808e-10,8.39378592602402e-05,0.99971578059042,5.64625202108832e-08,1.24390779550799e-09,0.000200208301709388,1.47200477735694e-08,"Non-Oscines"
"26532","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","Gabriel Rosa","2014-10-15","11:09","Brazil","Parque Estadual Mata dos Godoy, Londrina - PR",-23.445,-51.253,199154,"Pachyramphus_validus_199154_seg4.wav",0.024390243902439,232.3372,48.490448,-16.313272,8.238654,-8.674464,-3.2294672,7.6665063,0.97682816,-4.558222,3.2348146,0.35933265,4.9804125,-0.823512,1.655194,-3.7634242,-2.8150218,-6.9060574,-2.1928184,0.26948002,-8.599762,-3.7759857,-2.8111455,-1.4924325,-2.447589,-0.10625411,-4.637548,-4.814967,4.690845,-1.1144328,-1.849471,-1.0316446,-0.006429671,-0.4413396,-3.1340084,0.51441526,4.2129135,-4.1898947,2,1.86467848273957e-20,5.27371169028616e-28,0.999273109522777,2.79889566978678e-09,1.15775754665022e-05,1.92173130863875e-06,0.000658697869398721,5.46905021557146e-05,"Non-Oscines"
"26533","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","GABRIEL LEITE","2023-11-20","06:30","Brazil","Bonito, Mato Grosso do Sul",-21.1101,-56.5887,844032,"Pachyramphus_validus_844032_seg1.wav",0.024390243902439,226.1839,24.82439,38.002853,6.6273665,2.684732,-11.282327,9.122787,-4.974853,-0.17566,3.8576255,-2.3351426,-1.0572662,-3.5187333,4.2936635,-0.07393244,0.94308686,-5.493989,-0.12424163,1.3751084,-0.01729452,-1.2851484,2.5522616,3.1698143,-1.4988059,2.75456,0.29460055,-0.741427,-2.6325786,-0.6396547,0.80133337,-1.7348293,0.50624007,-2.455728,0.9986973,-0.5571556,-0.4346733,-1.498507,1,2.21674207877807e-06,0.823009725470744,8.71376148685956e-06,0.0102368143575906,7.65684100425756e-07,1.94124947760098e-05,0.166719163887125,3.18760210032131e-06,"Non-Oscines"
"26534","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","GABRIEL LEITE","2023-11-20","06:30","Brazil","Bonito, Mato Grosso do Sul",-21.1101,-56.5887,844032,"Pachyramphus_validus_844032_seg2.wav",0.024390243902439,257.2244,10.168446,46.056705,-3.4049232,2.3640695,-6.628778,10.26247,-8.46505,18.015081,2.80089,-15.430951,-2.3999853,6.449074,-0.21857636,-5.529092,-1.9209888,2.9734473,-1.1519921,3.1979067,-1.8489697,-0.05005996,-1.5401453,0.51482654,0.79581296,0.53416497,-2.0136616,0.47260922,-4.113298,-2.0378995,-2.3803558,-0.36751217,-2.7961948,-1.5539327,-2.4009762,-2.7100306,-1.2925472,-4.732997,1,1.03155121883755e-06,0.633363482171538,8.77959714991041e-14,1.74746871489792e-24,4.58920240855373e-09,0.366631216048524,7.53706944753156e-10,4.26488572322558e-06,"Non-Oscines"
"26535","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","GABRIEL LEITE","2023-11-20","06:30","Brazil","Bonito, Mato Grosso do Sul",-21.1101,-56.5887,844032,"Pachyramphus_validus_844032_seg3.wav",0.024390243902439,312.08423,-18.879772,9.812147,-9.766545,13.706483,-13.010168,10.123767,-19.079996,20.880047,8.415311,-17.635244,-3.579383,-8.782079,-12.717481,-2.3582456,6.9833174,3.658979,3.7268534,0.9060528,-4.5698953,-6.113561,5.327077,0.4282899,-0.22505854,-0.42328256,-5.146442,-1.0991107,-17.225512,-0.9082864,6.427812,3.1888742,1.2667271,-2.9155984,3.395073,-0.915987,5.824379,0.33527616,5,1.01893354067031e-19,1.33257842265712e-14,5.5377840361473e-35,3.06679695513554e-82,1.04039543684994e-20,0.999999999999957,8.08728797789226e-22,2.86497911260089e-14,"Non-Oscines"
"26536","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","GABRIEL LEITE","2023-11-20","06:30","Brazil","Bonito, Mato Grosso do Sul",-21.1101,-56.5887,844032,"Pachyramphus_validus_844032_seg4.wav",0.024390243902439,247.98686,8.820338,16.831219,2.6484993,-8.86865,-0.4371558,12.588495,-12.6512575,4.420273,10.122998,-6.397927,2.6516244,2.24917,-2.1031086,-1.0637152,3.9804204,-5.982518,-1.7963973,5.4920726,1.868965,-0.7267399,-1.3089001,4.5578194,-0.11538532,-0.82761776,-1.5754794,-3.0884283,-4.854573,0.25948536,-1.0061601,-3.2870662,4.649306,1.4184697,-1.675108,-3.8775425,-4.863117,-6.4938254,1,1.16043888733165e-05,0.98263859466116,3.60790002098992e-09,2.5334311476643e-17,1.19296461788605e-06,0.0173476338275575,1.11770749090201e-07,8.58779139921751e-07,"Non-Oscines"
"26537","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","GABRIEL LEITE","2023-11-20","06:30","Brazil","Bonito, Mato Grosso do Sul",-21.1101,-56.5887,844032,"Pachyramphus_validus_844032_seg5.wav",0.024390243902439,270.6407,3.07544,26.556665,-1.079127,8.376894,-8.912662,9.822137,-11.782947,6.5594206,1.957282,-9.366817,2.291341,1.2953346,-3.7037275,4.7868795,2.4987857,0.3659583,-4.443683,3.91536,2.7598212,-7.458303,-3.0367746,-2.5283859,-4.1787696,-1.2521994,-0.42363635,-3.207368,-3.1238697,3.3591008,-0.59038574,-3.449971,1.3474032,-0.83349967,-2.495697,-0.787385,-3.1076145,-2.3986607,1,1.97284971811492e-05,0.985037945499598,0.000440044925164052,1.19413228691545e-17,4.6853049947229e-06,0.0144971813021321,6.75815063937245e-09,4.07712778584442e-07,"Non-Oscines"
"26538","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","Guilherme Melo","2023-11-20","08:00","Brazil","Bodoquena, Mato Grosso do Sul",-20.5416,-56.7073,854886,"Pachyramphus_validus_854886_seg7.wav",0.024390243902439,363.6556,-11.858671,-1.3884019,-21.658436,0.24824536,-38.74856,18.6456,-24.547485,18.140083,11.276078,-25.70791,-2.7119637,-12.476666,0.5312936,-2.250219,11.852489,-4.712232,-1.32855,5.1850195,-6.8384514,-1.3682262,-0.7212868,-5.1507416,6.3007393,-1.5161694,-0.8464973,12.060085,-16.672289,3.815508,1.1908625,3.333085,-1.3341938,-8.3521595,5.39707,1.642889,3.6929073,-1.4717646,5,6.6986521679079e-23,5.12351197926926e-35,3.11527335700942e-65,1.95976706761481e-161,4.74277851387108e-35,1,3.13537749050199e-50,9.70192914911756e-26,"Non-Oscines"
"26539","Pachyramphus","Tityridae (Tityras and Allies)","Pachyramphus_validus","","Crested Becard","Fernando Igor de Godoy","2016-03-15","07:30","Brazil","Major Vieira, Santa Catarina",-26.4507,-50.3895,490709,"Pachyramphus_validus_490709_seg4.wav",0.024390243902439,264.7733,27.74711,17.463314,-2.283854,-1.4602629,-16.336006,1.4416237,-6.145299,-5.674951,3.4490952,-2.9014335,-1.4306446,-9.461361,5.8205857,1.9770856,3.9395192,0.76824754,-7.5165277,-2.40057,-1.8844872,5.5752306,-0.012356595,0.3295798,0.111998565,4.988573,-1.150256,1.4844668,-5.250869,2.8841138,3.5174384,-2.9052145,1.2435118,0.2025454,-4.0331078,-2.3867826,-0.80517197,0.7291659,5,1.44302146607446e-05,0.0134344259130895,8.18432194325476e-05,6.98041552090119e-15,0.0974605071445327,0.469508638095514,0.414252964642587,0.00524719077017534,"Non-Oscines"
